kernel,cpu_time_total_us,self_cpu_time_total_us,cpu_time_avg_us,calls_cpu
ProfilerStep*,10853762.679,68036.6740000546,5426881.3395,2
aten::empty,5225.366999941265,5225.366999941265,4.820449261938436,1084
aten::random_,1524.2639999999992,1524.2639999999992,762.1319999999996,2
aten::item,415.41200001199286,283.4870000134815,1.9232037037592262,216
aten::_local_scalar_dense,131.92499999851134,131.92499999851134,0.610763888881997,216
enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__,30586.726999999082,8103.1910000045245,10195.57566666636,3
aten::randperm,1068.179,908.9189999999999,534.0895,2
aten::scalar_tensor,91.45599999982551,91.45599999982551,7.0350769230635,13
aten::resize_,73.88100000438135,73.88100000438135,2.6386071430136195,28
aten::resolve_conj,61.12299999687457,61.12299999687457,0.4215379310129281,145
aten::resolve_neg,0.17799999999988358,0.17799999999988358,0.17799999999988358,1
aten::select,1932.3299999965893,1688.1459999991803,8.626473214270488,224
aten::as_strided,1018.3100000076793,1018.3100000076793,2.0085009862084404,507
aten::stack,21080.8069999992,4115.332999997419,2342.3118888888002,9
aten::cat,16856.10000000011,21.588999999286898,1872.9000000000124,9
torch_ipex::cat_cpu,16834.511000000824,16.63499999985288,1870.5012222223138,9
torch_ipex::cat_out_cpu,16817.87600000097,16670.241000001566,1868.6528888889968,9
aten::narrow,100.77999999927124,51.10599999895567,11.197777777696805,9
aten::slice,184.05200000176046,160.05199999967954,10.826588235397674,17
aten::view,4709.692000005853,4709.692000005853,7.428536277611755,634
aten::unsqueeze,96.0910000019212,73.18500000336644,2.0018958333733585,48
aten::to,52236.04400000622,1000.0220000249974,101.62654474709382,514
Optimizer.zero_grad#Adam.zero_grad,1316.1980000004478,1316.1980000004478,329.04950000011195,4
aten::embedding,3768.104000000545,3080.516000000651,942.0260000001363,4
aten::reshape,60001.08399998974,3359.6849999693004,99.33954304634064,604
aten::index_select,663.1960000002218,13.159000000407104,165.79900000005546,4
torch_ipex::index_select_cpu_,650.0369999998147,638.0309999987658,162.50924999995368,4
aten::add,6271.7129999998,6271.7129999998,241.21973076922308,26
aten::layer_norm,22329.370999999723,633.5200000000623,858.8219615384509,26
torch_ipex::layer_norm,21695.85099999966,147.93999999900552,834.4558076922947,26
aten::native_layer_norm,21547.911000000655,21036.846000002573,828.7658076923328,26
aten::dropout,74039.36399999942,946.5630000041492,2644.2629999999795,28
aten::empty_like,7662.193999976655,2659.0379999856013,15.637130612197254,490
aten::empty_strided,5474.532999984891,5474.532999984891,6.965054707359912,786
aten::bernoulli_,43626.111999998284,43433.477999999086,1558.0754285713672,28
aten::div_,14259.018999998763,13437.78299999707,509.2506785713844,28
aten::_to_copy,51236.021999981225,3369.833999978364,129.38389393934654,396
aten::copy_,101524.6270000112,101524.6270000112,203.0492540000224,500
aten::mul,53648.70300000298,51175.44600000614,515.8529134615671,104
aten::eq,38.45200000012119,38.45200000012119,19.226000000060594,2
aten::all,21944.671000001224,21817.751000002245,1567.4765000000875,14
aten::fill_,107464.23399999827,107464.23399999827,597.0235222222126,180
aten::is_nonzero,16.76200000011886,6.945000000239816,8.38100000005943,2
torch_ipex::ipex_linear,6786925.026999999,3391829.5619999953,44650.82254605262,152
IPEXLinearOp::forward,3392015.4650000045,749.0030000016413,44631.78243421059,76
IPEXLinearOp::_forward,3391266.462000003,224.93400000341353,44621.92713157899,76
aten::transpose,2772.633999999991,2182.8309999936027,16.503773809523757,168
aten::scaled_dot_product_attention,246704.85000000038,7937.617000001686,20558.737500000032,12
aten::_scaled_dot_product_attention_math,238767.2329999987,1108.6380000022182,19897.269416666557,12
aten::matmul,96788.38499999922,4141.792999997851,4032.8493749999675,24
aten::expand,671.2440000007628,540.7649999968125,13.98425000001589,48
aten::clone,58379.346000002115,1220.4090000054275,583.7934600000211,100
aten::_unsafe_view,1562.167000009038,1562.167000009038,16.27257291676081,96
aten::bmm,101821.07299999928,101761.5420000024,1414.1815694444344,72
aten::_safe_softmax,45382.81699999748,684.2749999932712,3781.9014166664565,12
aten::softmax,21237.90300000226,1959.0300000027055,1769.8252500001884,12
aten::_softmax,19278.872999999556,19278.872999999556,1606.572749999963,12
aten::isneginf,6685.590000001772,6685.590000001772,557.1325000001476,12
aten::where,5923.688999999606,5923.688999999606,493.6407499999671,12
aten::contiguous,7176.662000002281,121.92700000206241,256.3093571429386,28
aten::gelu,50209.5879999983,50209.5879999983,4184.132333333192,12
aten::relu,75.36399999959394,33.69999999902211,37.68199999979697,2
aten::clamp_min,41.66400000057183,41.66400000057183,20.832000000285916,2
aten::cross_entropy_loss,3174.224000000162,1687.7359999995679,1587.112000000081,2
aten::log_softmax,76.1100000005681,18.156000000424683,38.05500000028405,2
aten::_log_softmax,56.24499999987893,56.24499999987893,28.122499999939464,2
aten::nll_loss_nd,1410.378000000026,641.4149999995716,705.189000000013,2
aten::nll_loss,768.9630000004545,729.3620000004303,384.48150000022724,2
aten::nll_loss_forward,39.601000000024214,39.601000000024214,19.800500000012107,2
aten::ones_like,46.29399999929592,9.52599999960512,23.14699999964796,2
autograd::engine::evaluate_function: NllLossBackward0,4698.986999999732,23.45699999993667,2349.493499999866,2
NllLossBackward0,4675.529999999795,3188.5740000000224,2337.7649999998976,2
aten::nll_loss_backward,1486.9559999997728,1484.7419999991544,743.4779999998864,2
aten::zero_,107269.60899999528,451.2759999935515,439.62954508194787,244
autograd::engine::evaluate_function: LogSoftmaxBackward0,1532.6080000000075,13.808999999659136,766.3040000000037,2
LogSoftmaxBackward0,1518.7990000003483,21.918000000761822,759.3995000001742,2
aten::_log_softmax_backward_data,1496.8809999995865,1496.8809999995865,748.4404999997932,2
autograd::engine::evaluate_function: ToCopyBackward0,11635.346000001766,467.58199999900535,232.70692000003532,50
ToCopyBackward0,11167.76400000276,226.8420000039041,223.35528000005522,50
autograd::engine::evaluate_function: torch::autograd::CppNode<torch_ipex::cpu::IPEXLinearOp>,6558400.404999999,4806.809999998659,86294.74217105263,76
torch::autograd::CppNode<torch_ipex::cpu::IPEXLinearOp>,6542190.56,800.7720000026748,86081.4547368421,76
IPEXLinearOp::backward,6541389.787999997,1923.469999995781,86070.91826315786,76
torch_ipex::linear_backward,6539466.318000002,6527976.1390000135,86045.60944736845,76
autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4150.072999994969,1050.8509999942034,19.952274038437352,208
torch::autograd::AccumulateGrad,3099.2220000007655,1263.2299999992829,14.90010576923445,208
aten::detach,1835.9920000014827,427.4640000020154,8.826884615391744,208
detach,1408.5279999994673,1408.5279999994673,6.77176923076667,208
autograd::engine::evaluate_function: MulBackward0,8531.332000002265,264.3800000001211,304.69042857150947,28
MulBackward0,8266.952000002144,211.81700000562705,295.2482857143623,28
autograd::engine::evaluate_function: ReluBackward0,10592.35400000005,19.604000000515953,5296.177000000025,2
ReluBackward0,10572.749999999534,22.99199999915436,5286.374999999767,2
aten::threshold_backward,10549.75800000038,10549.75800000038,5274.87900000019,2
autograd::engine::evaluate_function: SelectBackward0,1868.0320000003558,15.672999999951571,934.0160000001779,2
SelectBackward0,1852.3590000004042,19.046000000089407,926.1795000002021,2
aten::select_backward,1833.3130000003148,34.635000000242144,916.6565000001574,2
aten::zeros,16614.12599999807,1603.4979999987409,2076.7657499997586,8
autograd::engine::evaluate_function: SliceBackward0,2331.6389999999665,20.955000000307336,1165.8194999999832,2
SliceBackward0,2310.683999999659,15.73299999977462,1155.3419999998296,2
aten::slice_backward,2294.9509999998845,1533.8489999992307,1147.4754999999423,2
autograd::engine::evaluate_function: NativeLayerNormBackward0,22560.73799999943,1386.5079999992158,867.7206923076703,26
NativeLayerNormBackward0,21174.230000000214,643.2970000014175,814.3934615384698,26
aten::native_layer_norm_backward,20530.932999998797,19989.974000002258,789.651269230723,26
autograd::engine::evaluate_function: AddBackward0,13988.237999999896,247.53900000080466,538.0091538461498,26
AddBackward0,73.15299999993294,73.15299999993294,2.813576923074344,26
autograd::engine::evaluate_function: GeluBackward0,31996.93300000066,448.72200000239536,2666.4110833333884,12
GeluBackward0,31548.210999998264,259.93100000033155,2629.0175833331887,12
aten::gelu_backward,31288.279999997932,31288.279999997932,2607.356666666494,12
aten::add_,14848.460999993142,12821.833999984432,58.00180078122321,256
autograd::engine::evaluate_function: ViewBackward0,5808.410999991931,363.551999989897,96.80684999986552,60
ViewBackward0,5444.859000002034,323.1990000051446,90.7476500000339,60
autograd::engine::evaluate_function: CloneBackward0,212.27500000130385,178.36600000597537,4.422395833360497,48
CloneBackward0,33.908999995328486,33.908999995328486,0.7064374999026768,48
autograd::engine::evaluate_function: TransposeBackward0,3092.061999992933,302.4550000014715,51.534366666548884,60
TransposeBackward0,2789.6069999914616,1804.1519999946468,46.493449999857695,60
autograd::engine::evaluate_function: UnsafeViewBackward0,5494.4709999980405,370.13499999651685,91.57451666663401,60
UnsafeViewBackward0,5124.336000001524,345.3780000009574,85.40560000002539,60
autograd::engine::evaluate_function: BmmBackward0,56787.00699999975,432.49899999657646,2366.1252916666563,24
BmmBackward0,56354.508000003174,786.4030000017956,2348.1045000001322,24
autograd::engine::evaluate_function: ExpandBackward0,218.28299999702722,170.5459999940358,4.547562499938067,48
ExpandBackward0,47.73700000299141,47.73700000299141,0.9945208333956543,48
autograd::engine::evaluate_function: SafeSoftmaxBackward0,4937.575000003446,128.4080000007525,411.4645833336205,12
SafeSoftmaxBackward0,4809.167000002693,411.55400000186637,400.76391666689113,12
aten::_softmax_backward_data,4397.613000000827,4397.613000000827,366.4677500000689,12
autograd::engine::evaluate_function: MulBackward1,8720.278000000399,215.68600000068545,363.3449166666833,24
MulBackward1,8504.591999999713,122.3719999967143,354.35799999998807,24
aten::_reshape_alias,88.42800000216812,88.42800000216812,7.369000000180677,12
aten::sum,13667.545999999158,22.798999999649823,6833.772999999579,2
torch_ipex::sum_out_cpu,13644.746999999508,13563.032999999821,6822.373499999754,2
autograd::engine::evaluate_function: EmbeddingBackward0,15432.955000001006,104.52000000048429,3858.2387500002515,4
EmbeddingBackward0,15328.435000000522,41.3559999987483,3832.1087500001304,4
aten::embedding_backward,15287.079000001773,21.63000000268221,3821.7697500004433,4
aten::embedding_dense_backward,15265.448999999091,938.5800000010058,3816.3622499997728,4
aten::lift_fresh,21.302999997511506,21.302999997511506,0.20483653843761063,104
aten::detach_,277.79300000239164,212.31599999777973,2.671086538484535,104
detach_,65.47700000461191,65.47700000461191,0.6295865385058838,104
aten::zeros_like,95061.21699999552,581.585000003688,457.02508173074773,208
torch_ipex::adam_fused_step,95973.45900001563,95973.45900001563,461.41086057699823,208
